block,street name,storey,floor area (sqm),flat model,lease commence year,remaining lease (yr),resale price ($),resale registration date,rank town,flat type
56,LOR 4 TOA PAYOH,01 TO 03,54,Standard,1967,4.58,200000,2019-04,0.0901673,3 ROOM
3,LOR 7 TOA PAYOH,07 TO 09,68,Improved,1969,4.75,205000,2019-04,0.0901673,3 ROOM
1,LOR 7 TOA PAYOH,04 TO 06,67,Improved,1969,4.75,210000,2019-04,0.0901673,3 ROOM
194,KIM KEAT AVE,04 TO 06,66,Improved,1973,5.25,215000,2019-04,0.0901673,3 ROOM
13,LOR 7 TOA PAYOH,07 TO 09,66,Improved,1970,5,218000,2019-04,0.0901673,3 ROOM
66,LOR 4 TOA PAYOH,04 TO 06,64,Standard,1969,4.67,220000,2019-04,0.0901673,3 ROOM
38,LOR 5 TOA PAYOH,10 TO 12,67,Improved,1970,4.75,220000,2019-04,0.0901673,3 ROOM
26,TOA PAYOH EAST,01 TO 03,67,Improved,1971,5,222000,2019-04,0.0901673,3 ROOM
98,LOR 1 TOA PAYOH,01 TO 03,68,Improved,1970,4.75,225000,2019-04,0.0901673,3 ROOM
59,LOR 5 TOA PAYOH,04 TO 06,61,Standard,1973,5.17,225000,2019-04,0.0901673,3 ROOM
25,TOA PAYOH EAST,10 TO 12,67,Improved,1971,5,228000,2019-04,0.0901673,3 ROOM
225,LOR 8 TOA PAYOH,10 TO 12,65,Improved,1976,5.5,230000,2019-04,0.0901673,3 ROOM
73,LOR 4 TOA PAYOH,07 TO 09,62,Standard,1973,5.17,232000,2019-04,0.0901673,3 ROOM
232,LOR 8 TOA PAYOH,04 TO 06,65,Improved,1976,5.5,232000,2019-04,0.0901673,3 ROOM
20,LOR 7 TOA PAYOH,01 TO 03,67,Improved,1970,5,232000,2019-04,0.0901673,3 ROOM
13,LOR 7 TOA PAYOH,04 TO 06,66,Improved,1970,5,235000,2019-04,0.0901673,3 ROOM
232,LOR 8 TOA PAYOH,01 TO 03,65,Improved,1976,5.5,238000,2019-04,0.0901673,3 ROOM
20,LOR 7 TOA PAYOH,10 TO 12,67,Improved,1970,5,242500,2019-04,0.0901673,3 ROOM
38,LOR 5 TOA PAYOH,10 TO 12,67,Improved,1970,4.75,245000,2019-04,0.0901673,3 ROOM
8,LOR 7 TOA PAYOH,07 TO 09,66,Improved,1970,5,258000,2019-04,0.0901673,3 ROOM
85C,LOR 4 TOA PAYOH,10 TO 12,68,Improved,1972,5.08,260000,2019-04,0.0901673,3 ROOM
126,LOR 1 TOA PAYOH,16 TO 18,67,Improved,1970,4.75,270000,2019-04,0.0901673,3 ROOM
118,POTONG PASIR AVE 1,01 TO 03,67,New Generation,1984,6.33,273000,2019-04,0.0901673,3 ROOM
205,TOA PAYOH NTH,10 TO 12,65,Improved,1973,5.25,280000,2019-04,0.0901673,3 ROOM
100,LOR 1 TOA PAYOH,10 TO 12,68,Improved,1970,4.75,286000,2019-04,0.0901673,3 ROOM
51,LOR 6 TOA PAYOH,16 TO 18,63,Standard,1983,6.25,290000,2019-04,0.0901673,3 ROOM
85C,LOR 4 TOA PAYOH,16 TO 18,68,Improved,1972,5.08,295000,2019-04,0.0901673,3 ROOM
199,TOA PAYOH NTH,07 TO 09,65,Improved,1982,6.08,295000,2019-04,0.0901673,3 ROOM
205,TOA PAYOH NTH,10 TO 12,76,Improved,1973,5.25,333000,2019-04,0.0901673,3 ROOM
139,POTONG PASIR AVE 3,07 TO 09,74,Model A,1984,6.33,375000,2019-04,0.0901673,3 ROOM
140,POTONG PASIR AVE 3,07 TO 09,75,Model A,1984,6.33,408000,2019-04,0.0901673,3 ROOM
139A,LOR 1A TOA PAYOH,01 TO 03,70,DBSS,2012,9.08,515000,2019-04,0.0901673,3 ROOM
138B,LOR 1A TOA PAYOH,07 TO 09,70,DBSS,2012,9.17,625000,2019-04,0.0901673,3 ROOM
226,LOR 8 TOA PAYOH,07 TO 09,82,Improved,1976,5.5,325000,2019-04,0.0901673,4 ROOM
219,LOR 8 TOA PAYOH,13 TO 15,82,Improved,1978,5.58,350000,2019-04,0.0901673,4 ROOM
222,LOR 8 TOA PAYOH,19 TO 21,82,Improved,1976,5.42,355888,2019-04,0.0901673,4 ROOM
15,JOO SENG RD,10 TO 12,102,Model A,1984,6.25,410000,2019-04,0.0901673,4 ROOM
