block,street name,storey,floor area (sqm),flat model,lease commence year,remaining lease (yr),resale price ($),resale registration date,rank town,flat type
51,CIRCUIT RD,07 TO 09,42,Standard,1969,4.75,185000,2019-02,0.0573088,2 ROOM
57,CIRCUIT RD,07 TO 09,56,Standard,1969,4.67,222888,2019-02,0.0573088,3 ROOM
19,BALAM RD,01 TO 03,60.3,Standard,1967,4.58,230000,2019-02,0.0573088,3 ROOM
43,CIRCUIT RD,07 TO 09,61,Standard,1971,5,270000,2019-02,0.0573088,3 ROOM
101,ALJUNIED CRES,10 TO 12,67,New Generation,1978,5.58,280000,2019-02,0.0573088,3 ROOM
18,EUNOS CRES,10 TO 12,59,Improved,1977,5.58,283000,2019-02,0.0573088,3 ROOM
95,ALJUNIED CRES,07 TO 09,65,Improved,1975,5.42,290000,2019-02,0.0573088,3 ROOM
58,DAKOTA CRES,04 TO 06,74,Model A,1984,6.33,368000,2019-02,0.0573088,3 ROOM
414,EUNOS RD 5,01 TO 03,74,Model A,1984,6.33,370000,2019-02,0.0573088,3 ROOM
35,EUNOS CRES,04 TO 06,60,Model A,2006,8.5,418888,2019-02,0.0573088,3 ROOM
330,UBI AVE 1,04 TO 06,84,Simplified,1985,6.42,360888,2019-02,0.0573088,4 ROOM
313,UBI AVE 1,10 TO 12,90,Simplified,1985,6.42,395000,2019-02,0.0573088,4 ROOM
54,PIPIT RD,04 TO 06,94,New Generation,1985,6.42,460000,2019-02,0.0573088,4 ROOM
92,PIPIT RD,10 TO 12,102,Model A,1997,7.58,550000,2019-02,0.0573088,4 ROOM
55,PIPIT RD,07 TO 09,101,Model A,1997,7.58,557000,2019-02,0.0573088,4 ROOM
47,JLN TIGA,04 TO 06,85,Model A,2005,8.42,650000,2019-02,0.0573088,4 ROOM
32,EUNOS CRES,13 TO 15,90,Model A,2007,8.5,685000,2019-02,0.0573088,4 ROOM
123,GEYLANG EAST CTRL,13 TO 15,126,Improved,1982,6.17,688000,2019-02,0.0573088,5 ROOM
7,PINE CL,07 TO 09,110,Improved,2000,8,920000,2019-02,0.0573088,5 ROOM
842,SIMS AVE,01 TO 03,154,Maisonette,1985,6.42,695000,2019-02,0.0573088,EXECUTIVE
326,UBI AVE 1,10 TO 12,146,Maisonette,1986,6.5,695000,2019-02,0.0573088,EXECUTIVE
846,SIMS AVE,13 TO 15,149,Maisonette,1985,6.42,808000,2019-02,0.0573088,EXECUTIVE
