block,street name,storey,floor area (sqm),flat model,lease commence year,remaining lease (yr),resale price ($),resale registration date,rank town,flat type
407,SIN MING AVE,13 TO 15,64,Simplified,1986,6.5,363000,2019-04,0.0573088,3 ROOM
406,SIN MING AVE,07 TO 09,64,Simplified,1987,6.58,366000,2019-04,0.0573088,3 ROOM
180,BISHAN ST 13,01 TO 03,64,Simplified,1988,6.67,375000,2019-04,0.0573088,3 ROOM
126,BISHAN ST 12,04 TO 06,83,Simplified,1987,6.58,465000,2019-04,0.0573088,4 ROOM
172,BISHAN ST 13,04 TO 06,83,Simplified,1987,6.58,465000,2019-04,0.0573088,4 ROOM
451,SIN MING AVE,01 TO 03,105,Model A,1990,6.75,500000,2019-04,0.0573088,4 ROOM
109,BISHAN ST 12,10 TO 12,84,Simplified,1985,6.42,506000,2019-04,0.0573088,4 ROOM
113,BISHAN ST 12,04 TO 06,84,Simplified,1986,6.42,545000,2019-04,0.0573088,4 ROOM
502,BISHAN ST 11,01 TO 03,113,Model A,1989,6.75,550000,2019-04,0.0573088,4 ROOM
448,BRIGHT HILL DR,04 TO 06,109,Model A,1990,7,550000,2019-04,0.0573088,4 ROOM
304,SHUNFU RD,13 TO 15,99,New Generation,1985,6.42,560000,2019-04,0.0573088,4 ROOM
203,BISHAN ST 23,04 TO 06,103,Model A,1992,7.17,590000,2019-04,0.0573088,4 ROOM
220,BISHAN ST 23,07 TO 09,105,Model A,1992,7.17,600000,2019-04,0.0573088,4 ROOM
278,BISHAN ST 24,13 TO 15,108,Model A,1992,7.17,660000,2019-04,0.0573088,4 ROOM
275A,BISHAN ST 24,37 TO 39,95,DBSS,2011,9.08,878000,2019-04,0.0573088,4 ROOM
144,BISHAN ST 12,07 TO 09,123,Improved,1988,6.67,655000,2019-04,0.0573088,5 ROOM
140,BISHAN ST 12,04 TO 06,123,Improved,1988,6.67,660000,2019-04,0.0573088,5 ROOM
290,BISHAN ST 24,10 TO 12,123,Premium Apartment,1998,7.67,665000,2019-04,0.0573088,5 ROOM
102,BISHAN ST 12,07 TO 09,121,Improved,1987,6.5,678000,2019-04,0.0573088,5 ROOM
182,BISHAN ST 13,01 TO 03,121,Improved,1987,6.58,680000,2019-04,0.0573088,5 ROOM
402,SIN MING AVE,19 TO 21,120,Improved,1986,6.42,698888,2019-04,0.0573088,5 ROOM
190,BISHAN ST 13,04 TO 06,121,Improved,1987,6.5,710000,2019-04,0.0573088,5 ROOM
163,BISHAN ST 13,19 TO 21,121,Improved,1988,6.67,758888,2019-04,0.0573088,5 ROOM
126,BISHAN ST 12,07 TO 09,121,Improved,1987,6.58,777000,2019-04,0.0573088,5 ROOM
291,BISHAN ST 24,28 TO 30,123,Premium Apartment,1998,7.67,888000,2019-04,0.0573088,5 ROOM
273B,BISHAN ST 24,34 TO 36,120,DBSS,2011,9.08,1056000,2019-04,0.0573088,5 ROOM
257,BISHAN ST 22,04 TO 06,147,Maisonette,1992,7.17,710000,2019-04,0.0573088,EXECUTIVE
162,BISHAN ST 13,01 TO 03,144,Maisonette,1988,6.58,770000,2019-04,0.0573088,EXECUTIVE
222,BISHAN ST 23,10 TO 12,146,Maisonette,1992,7.17,863000,2019-04,0.0573088,EXECUTIVE
231,BISHAN ST 23,10 TO 12,146,Maisonette,1992,7.08,925000,2019-04,0.0573088,EXECUTIVE
301,SHUNFU RD,01 TO 03,150,Maisonette,1985,6.42,965000,2019-04,0.0573088,EXECUTIVE
168,BISHAN ST 13,19 TO 21,163,Maisonette,1986,6.5,1008000,2019-04,0.0573088,EXECUTIVE
