block,street name,storey,floor area (sqm),flat model,lease commence year,remaining lease (yr),resale price ($),resale registration date,rank town,flat type
142,PASIR RIS ST 11,01 TO 03,108,Model A,1994,7.33,372000,2019-04,0.0901673,4 ROOM
759,PASIR RIS ST 71,01 TO 03,105,Model A,1996,7.5,380000,2019-04,0.0901673,4 ROOM
765,PASIR RIS ST 71,01 TO 03,104,Model A,1996,7.5,380000,2019-04,0.0901673,4 ROOM
755,PASIR RIS ST 71,04 TO 06,104,Model A,1996,7.5,383000,2019-04,0.0901673,4 ROOM
234,PASIR RIS DR 4,04 TO 06,106,Model A,1993,7.25,384000,2019-04,0.0901673,4 ROOM
425,PASIR RIS DR 6,01 TO 03,104,Model A,1989,6.75,388000,2019-04,0.0901673,4 ROOM
119,PASIR RIS ST 11,01 TO 03,105,Model A,1989,6.75,388000,2019-04,0.0901673,4 ROOM
773,PASIR RIS ST 71,01 TO 03,107,Model A,1996,7.5,390000,2019-04,0.0901673,4 ROOM
516,PASIR RIS ST 52,04 TO 06,106,Model A,1993,7.25,398000,2019-04,0.0901673,4 ROOM
768,PASIR RIS ST 71,04 TO 06,107,Model A,1996,7.5,399950,2019-04,0.0901673,4 ROOM
181,PASIR RIS ST 11,10 TO 12,107,Model A,1993,7.25,400000,2019-04,0.0901673,4 ROOM
514,PASIR RIS ST 52,01 TO 03,106,Model A,1993,7.25,400000,2019-04,0.0901673,4 ROOM
569,PASIR RIS ST 51,01 TO 03,104,Model A,1992,7.17,401000,2019-04,0.0901673,4 ROOM
461,PASIR RIS DR 4,10 TO 12,104,Model A,1992,7.17,405000,2019-04,0.0901673,4 ROOM
487,PASIR RIS DR 4,10 TO 12,104,Model A,1992,7.17,410000,2019-04,0.0901673,4 ROOM
216,PASIR RIS ST 21,04 TO 06,106,Model A,1993,7.25,410000,2019-04,0.0901673,4 ROOM
125,PASIR RIS ST 11,10 TO 12,113,Model A,1989,6.67,415000,2019-04,0.0901673,4 ROOM
757,PASIR RIS ST 71,07 TO 09,106,Model A,1996,7.5,415000,2019-04,0.0901673,4 ROOM
610,ELIAS RD,10 TO 12,111,Model A,1995,7.42,420000,2019-04,0.0901673,4 ROOM
483,PASIR RIS DR 4,10 TO 12,103,Model A,1989,6.75,420000,2019-04,0.0901673,4 ROOM
467,PASIR RIS DR 6,01 TO 03,105,Model A,1989,6.75,428000,2019-04,0.0901673,4 ROOM
470,PASIR RIS DR 6,10 TO 12,106,Model A,1989,6.75,450000,2019-04,0.0901673,4 ROOM
573,PASIR RIS ST 53,10 TO 12,110,Model A,1995,7.42,499998,2019-04,0.0901673,4 ROOM
195,PASIR RIS ST 12,10 TO 12,126,Improved,1993,7.25,450000,2019-04,0.0901673,5 ROOM
746,PASIR RIS ST 71,04 TO 06,126,Improved,1996,7.5,460000,2019-04,0.0901673,5 ROOM
104,PASIR RIS ST 12,07 TO 09,122,Improved,1989,6.75,465000,2019-04,0.0901673,5 ROOM
724,PASIR RIS ST 72,07 TO 09,127,Improved,1996,7.5,465000,2019-04,0.0901673,5 ROOM
231,PASIR RIS DR 4,04 TO 06,126,Improved,1993,7.25,470000,2019-04,0.0901673,5 ROOM
765,PASIR RIS ST 71,07 TO 09,127,Improved,1996,7.5,475000,2019-04,0.0901673,5 ROOM
254,PASIR RIS ST 21,07 TO 09,126,Improved,1993,7.25,480000,2019-04,0.0901673,5 ROOM
232,PASIR RIS DR 4,13 TO 15,127,Improved,1993,7.25,485000,2019-04,0.0901673,5 ROOM
230,PASIR RIS ST 21,07 TO 09,137,Model A,1993,7.25,485000,2019-04,0.0901673,5 ROOM
428,PASIR RIS DR 6,04 TO 06,123,Improved,1990,6.75,500000,2019-04,0.0901673,5 ROOM
199,PASIR RIS ST 12,07 TO 09,123,Improved,1993,7.25,500000,2019-04,0.0901673,5 ROOM
740,PASIR RIS ST 71,13 TO 15,128,Improved,1996,7.5,500000,2019-04,0.0901673,5 ROOM
768,PASIR RIS ST 71,13 TO 15,125,Improved,1996,7.5,508000,2019-04,0.0901673,5 ROOM
614,ELIAS RD,13 TO 15,134,Model A,1996,7.5,548000,2019-04,0.0901673,5 ROOM
237,PASIR RIS ST 21,01 TO 03,149,Apartment,1993,7.25,525000,2019-04,0.0901673,EXECUTIVE
267,PASIR RIS ST 21,04 TO 06,144,Apartment,1994,7.33,560000,2019-04,0.0901673,EXECUTIVE
137,PASIR RIS ST 11,01 TO 03,158,Apartment,1994,7.33,572000,2019-04,0.0901673,EXECUTIVE
101,PASIR RIS ST 12,01 TO 03,149,Maisonette,1988,6.67,580000,2019-04,0.0901673,EXECUTIVE
135,PASIR RIS ST 11,07 TO 09,149,Apartment,1994,7.33,595000,2019-04,0.0901673,EXECUTIVE
647,PASIR RIS DR 10,07 TO 09,150,Apartment,1995,7.42,618000,2019-04,0.0901673,EXECUTIVE
134,PASIR RIS ST 11,04 TO 06,149,Apartment,1994,7.33,620000,2019-04,0.0901673,EXECUTIVE
101,PASIR RIS ST 12,04 TO 06,146,Maisonette,1988,6.67,638000,2019-04,0.0901673,EXECUTIVE
711,PASIR RIS ST 72,10 TO 12,143,Apartment,1996,7.5,650000,2019-04,0.0901673,EXECUTIVE
422,PASIR RIS DR 6,10 TO 12,145,Maisonette,1989,6.75,708888,2019-04,0.0901673,EXECUTIVE
541,PASIR RIS ST 51,10 TO 12,143,Apartment,1992,7.17,710000,2019-04,0.0901673,EXECUTIVE
502,PASIR RIS ST 52,10 TO 12,146,Apartment,1993,7.25,710000,2019-04,0.0901673,EXECUTIVE
