block,street name,storey,floor area (sqm),flat model,lease commence year,remaining lease (yr),resale price ($),resale registration date,rank town,flat type
143,PETIR RD,01 TO 03,103,Model A,1988,6.67,335000,2019-01,0.0901673,4 ROOM
485,SEGAR RD,10 TO 12,67,Model A,2014,9.42,302000,2019-01,0.0901673,3 ROOM
485,SEGAR RD,13 TO 15,67,Model A,2014,9.42,328000,2019-01,0.0901673,3 ROOM
207,PETIR RD,01 TO 03,84,Simplified,1988,6.67,270000,2019-01,0.0901673,4 ROOM
240,BT PANJANG RING RD,01 TO 03,84,Simplified,1988,6.67,295000,2019-01,0.0901673,4 ROOM
505,JELAPANG RD,04 TO 06,102,Model A,1998,7.67,320000,2019-01,0.0901673,4 ROOM
250,BANGKIT RD,01 TO 03,103,Model A,1988,6.67,330000,2019-01,0.0901673,4 ROOM
476,SEGAR RD,04 TO 06,91,Premium Apartment,2002,8.17,336000,2019-01,0.0901673,4 ROOM
467,SEGAR RD,07 TO 09,90,Premium Apartment,2002,8.17,340000,2019-01,0.0901673,4 ROOM
148,GANGSA RD,07 TO 09,103,Model A,1988,6.75,345000,2019-01,0.0901673,4 ROOM
505,JELAPANG RD,07 TO 09,102,Model A,1998,7.67,349000,2019-01,0.0901673,4 ROOM
244,BT PANJANG RING RD,10 TO 12,104,Model A,1988,6.67,350000,2019-01,0.0901673,4 ROOM
629,SENJA RD,07 TO 09,93,Premium Apartment,2004,8.33,350000,2019-01,0.0901673,4 ROOM
126,PENDING RD,10 TO 12,103,Model A,1987,6.58,358000,2019-01,0.0901673,4 ROOM
270,BANGKIT RD,13 TO 15,106,Model A,1988,6.67,375000,2019-01,0.0901673,4 ROOM
533,BT PANJANG RING RD,04 TO 06,99,Model A,1999,7.75,380000,2019-01,0.0901673,4 ROOM
629,SENJA RD,19 TO 21,90,Premium Apartment,2004,8.33,388000,2019-01,0.0901673,4 ROOM
458,SEGAR RD,04 TO 06,93,Premium Apartment,2012,9.17,400000,2019-01,0.0901673,4 ROOM
173,GANGSA RD,07 TO 09,101,Model A,1997,7.67,410000,2019-01,0.0901673,4 ROOM
485,SEGAR RD,13 TO 15,93,Model A,2014,9.33,412000,2019-01,0.0901673,4 ROOM
486,SEGAR RD,13 TO 15,93,Model A,2014,9.42,450000,2019-01,0.0901673,4 ROOM
633B,SENJA RD,19 TO 21,93,Model A,2013,9.33,462000,2019-01,0.0901673,4 ROOM
633B,SENJA RD,28 TO 30,93,Model A,2013,9.25,480000,2019-01,0.0901673,4 ROOM
171,GANGSA RD,16 TO 18,101,Model A,1997,7.58,483088,2019-01,0.0901673,4 ROOM
185,JELEBU RD,16 TO 18,91,Premium Apartment,2003,8.25,533000,2019-01,0.0901673,4 ROOM
476,SEGAR RD,10 TO 12,110,Premium Apartment,2002,8.17,365000,2019-01,0.0901673,5 ROOM
120,PENDING RD,01 TO 03,120,Improved,1988,6.67,400000,2019-01,0.0901673,5 ROOM
140,PETIR RD,04 TO 06,122,Improved,1988,6.67,400000,2019-01,0.0901673,5 ROOM
447,BT PANJANG RING RD,07 TO 09,121,Improved,1997,7.58,405000,2019-01,0.0901673,5 ROOM
442,FAJAR RD,01 TO 03,120,Improved,1997,7.58,405000,2019-01,0.0901673,5 ROOM
449,BT PANJANG RING RD,10 TO 12,119,Improved,1997,7.58,420000,2019-01,0.0901673,5 ROOM
623,SENJA RD,16 TO 18,112,Improved,2001,8.08,450000,2019-01,0.0901673,5 ROOM
537,BT PANJANG RING RD,04 TO 06,122,Improved,1999,7.75,465000,2019-01,0.0901673,5 ROOM
515,JELAPANG RD,07 TO 09,131,Improved,1998,7.67,470000,2019-01,0.0901673,5 ROOM
171,GANGSA RD,01 TO 03,121,Improved,1997,7.58,505000,2019-01,0.0901673,5 ROOM
627,SENJA RD,28 TO 30,110,Premium Apartment,2004,8.33,521000,2019-01,0.0901673,5 ROOM
536,JELAPANG RD,22 TO 24,121,Improved,1999,7.75,525000,2019-01,0.0901673,5 ROOM
501,JELAPANG RD,13 TO 15,124,Improved,1998,7.67,528000,2019-01,0.0901673,5 ROOM
166,GANGSA RD,16 TO 18,121,Improved,1998,7.67,608000,2019-01,0.0901673,5 ROOM
154,GANGSA RD,22 TO 24,121,Improved,1998,7.67,625000,2019-01,0.0901673,5 ROOM
606,SENJA RD,25 TO 27,120,Improved,1999,7.75,655000,2019-01,0.0901673,5 ROOM
484,SEGAR RD,04 TO 06,128,Premium Apartment,2002,8.17,450000,2019-01,0.0901673,EXECUTIVE
452,FAJAR RD,04 TO 06,142,Apartment,1997,7.58,498000,2019-01,0.0901673,EXECUTIVE
655,SENJA RD,04 TO 06,130,Premium Apartment,2001,8.08,505000,2019-01,0.0901673,EXECUTIVE
135,CASHEW RD,04 TO 06,146,Maisonette,1988,6.67,588000,2019-01,0.0901673,EXECUTIVE
513,JELAPANG RD,04 TO 06,144,Apartment,1998,7.67,590000,2019-01,0.0901673,EXECUTIVE
607,SENJA RD,19 TO 21,130,Apartment,2001,8.08,610000,2019-01,0.0901673,EXECUTIVE
543,JELAPANG RD,10 TO 12,140,Apartment,1999,7.75,755000,2019-01,0.0901673,EXECUTIVE
