block,street name,storey,floor area (sqm),flat model,lease commence year,remaining lease (yr),resale price ($),resale registration date,rank town,flat type
92,C'WEALTH DR,07 TO 09,60,Standard,1967,4.58,250000,2018-07,0.0573088,3 ROOM
93,C'WEALTH DR,01 TO 03,60,Standard,1967,4.58,258000,2018-07,0.0573088,3 ROOM
162,MEI LING ST,07 TO 09,66,Improved,1970,5,280000,2018-07,0.0573088,3 ROOM
89,C'WEALTH DR,04 TO 06,60,Standard,1967,4.58,285000,2018-07,0.0573088,3 ROOM
170,STIRLING RD,13 TO 15,60,Improved,1970,5.08,285000,2018-07,0.0573088,3 ROOM
3,GHIM MOH RD,07 TO 09,65,Improved,1976,5.58,295000,2018-07,0.0573088,3 ROOM
19,GHIM MOH RD,04 TO 06,65,Improved,1977,5.58,300000,2018-07,0.0573088,3 ROOM
93,C'WEALTH DR,07 TO 09,60,Standard,1967,4.58,302000,2018-07,0.0573088,3 ROOM
154,MEI LING ST,10 TO 12,67,Improved,1970,5,313000,2018-07,0.0573088,3 ROOM
20,DOVER CRES,07 TO 09,65,Improved,1978,5.67,320000,2018-07,0.0573088,3 ROOM
161,MEI LING ST,04 TO 06,72,Improved,1970,5.08,320000,2018-07,0.0573088,3 ROOM
93,C'WEALTH DR,07 TO 09,68,Standard,1967,4.58,340000,2018-07,0.0573088,3 ROOM
23A,QUEEN'S CL,10 TO 12,65,Improved,1973,5.25,340000,2018-07,0.0573088,3 ROOM
5,GHIM MOH RD,13 TO 15,65,Improved,1976,5.58,343000,2018-07,0.0573088,3 ROOM
160,MEI LING ST,13 TO 15,72,Improved,1970,5.08,350000,2018-07,0.0573088,3 ROOM
6,HOLLAND CL,10 TO 12,65,Improved,1974,5.33,352000,2018-07,0.0573088,3 ROOM
6,HOLLAND CL,19 TO 21,65,Improved,1974,5.33,352000,2018-07,0.0573088,3 ROOM
161,MEI LING ST,07 TO 09,72,Improved,1970,5.08,362000,2018-07,0.0573088,3 ROOM
4,HOLLAND CL,16 TO 18,73,Improved,1974,5.33,370000,2018-07,0.0573088,3 ROOM
160,MEI LING ST,16 TO 18,72,Improved,1970,5.08,370000,2018-07,0.0573088,3 ROOM
6,HOLLAND CL,19 TO 21,65,Improved,1974,5.33,380000,2018-07,0.0573088,3 ROOM
161,MEI LING ST,16 TO 18,72,Improved,1970,5.08,380000,2018-07,0.0573088,3 ROOM
4,HOLLAND CL,04 TO 06,65,Improved,1974,5.33,380000,2018-07,0.0573088,3 ROOM
5,GHIM MOH RD,01 TO 03,76,Improved,1976,5.58,390000,2018-07,0.0573088,3 ROOM
21,DOVER CRES,13 TO 15,73,Improved,1976,5.58,408000,2018-07,0.0573088,3 ROOM
2,HOLLAND AVE,22 TO 24,65,Improved,1974,5.33,420000,2018-07,0.0573088,3 ROOM
12,HOLLAND AVE,19 TO 21,65,Improved,1975,5.42,428000,2018-07,0.0573088,3 ROOM
50,C'WEALTH DR,01 TO 03,63,Model A,2015,9.42,445000,2018-07,0.0573088,3 ROOM
28C,DOVER CRES,13 TO 15,69,Model A,2012,9.17,478000,2018-07,0.0573088,3 ROOM
62B,STRATHMORE AVE,01 TO 03,69,Model A,2011,9.17,489000,2018-07,0.0573088,3 ROOM
50,C'WEALTH DR,01 TO 03,68,Model A,2015,9.42,500000,2018-07,0.0573088,3 ROOM
53,C'WEALTH DR,04 TO 06,63,Model A,2015,9.42,520000,2018-07,0.0573088,3 ROOM
51,C'WEALTH DR,10 TO 12,63,Model A,2015,9.42,560000,2018-07,0.0573088,3 ROOM
18A,HOLLAND DR,22 TO 24,67,Model A,2012,9.25,608000,2018-07,0.0573088,3 ROOM
53,C'WEALTH DR,31 TO 33,63,Model A,2015,9.42,628000,2018-07,0.0573088,3 ROOM
18B,HOLLAND DR,34 TO 36,67,Model A,2012,9.25,645000,2018-07,0.0573088,3 ROOM
101,C'WEALTH CRES,04 TO 06,55,Standard,1970,5,246000,2018-08,0.0573088,3 ROOM
110,C'WEALTH CRES,04 TO 06,60,Standard,1969,4.75,278000,2018-08,0.0573088,3 ROOM
162,MEI LING ST,10 TO 12,66,Improved,1970,5,280000,2018-08,0.0573088,3 ROOM
163,STIRLING RD,10 TO 12,66,Improved,1970,5,290000,2018-08,0.0573088,3 ROOM
2,GHIM MOH RD,10 TO 12,65,Improved,1976,5.58,315000,2018-08,0.0573088,3 ROOM
6,GHIM MOH RD,10 TO 12,65,Improved,1976,5.5,315000,2018-08,0.0573088,3 ROOM
1,GHIM MOH RD,07 TO 09,65,Improved,1976,5.5,319000,2018-08,0.0573088,3 ROOM
32,HOLLAND CL,07 TO 09,59,Improved,1974,5.33,325000,2018-08,0.0573088,3 ROOM
2,HOLLAND AVE,01 TO 03,65,Improved,1974,5.33,328000,2018-08,0.0573088,3 ROOM
98,C'WEALTH CRES,04 TO 06,67,Standard,1970,5,330000,2018-08,0.0573088,3 ROOM
4,HOLLAND CL,07 TO 09,65,Improved,1974,5.33,340000,2018-08,0.0573088,3 ROOM
6,HOLLAND CL,10 TO 12,65,Improved,1974,5.33,340000,2018-08,0.0573088,3 ROOM
9,HOLLAND AVE,10 TO 12,65,Improved,1974,5.33,360000,2018-08,0.0573088,3 ROOM
161,MEI LING ST,10 TO 12,72,Improved,1970,5,360000,2018-08,0.0573088,3 ROOM
1,DOVER RD,07 TO 09,73,Improved,1975,5.42,370000,2018-08,0.0573088,3 ROOM
12,HOLLAND AVE,04 TO 06,65,Improved,1975,5.42,373000,2018-08,0.0573088,3 ROOM
13,HOLLAND DR,10 TO 12,65,Improved,1975,5.42,388000,2018-08,0.0573088,3 ROOM
8,HOLLAND AVE,13 TO 15,67,Improved,1974,5.33,405000,2018-08,0.0573088,3 ROOM
12,HOLLAND AVE,07 TO 09,65,Improved,1975,5.42,418000,2018-08,0.0573088,3 ROOM
12,HOLLAND AVE,19 TO 21,65,Improved,1975,5.42,457000,2018-08,0.0573088,3 ROOM
28B,DOVER CRES,07 TO 09,70,Model A,2012,9.17,468000,2018-08,0.0573088,3 ROOM
12,HOLLAND AVE,01 TO 03,65,Improved,1975,5.42,470000,2018-08,0.0573088,3 ROOM
89,TANGLIN HALT RD,34 TO 36,60,Model A,2008,8.75,528000,2018-08,0.0573088,3 ROOM
61B,STRATHMORE AVE,07 TO 09,70,Model A,2011,9.17,540000,2018-08,0.0573088,3 ROOM
18A,HOLLAND DR,34 TO 36,67,Model A,2012,9.25,550000,2018-08,0.0573088,3 ROOM
62B,STRATHMORE AVE,22 TO 24,69,Model A,2011,9.17,562000,2018-08,0.0573088,3 ROOM
18B,HOLLAND DR,28 TO 30,67,Model A,2012,9.25,660000,2018-08,0.0573088,3 ROOM
55,STIRLING RD,01 TO 03,87,Terrace,1968,4.67,888000,2018-08,0.0573088,3 ROOM
85,C'WEALTH CL,04 TO 06,58,Standard,1967,4.58,253000,2018-09,0.0573088,3 ROOM
82,C'WEALTH CL,04 TO 06,60,Standard,1967,4.58,260000,2018-09,0.0573088,3 ROOM
170,STIRLING RD,07 TO 09,60,Improved,1970,5,270000,2018-09,0.0573088,3 ROOM
167,STIRLING RD,01 TO 03,60,Improved,1971,5.08,276000,2018-09,0.0573088,3 ROOM
2,DOVER RD,10 TO 12,65,Improved,1975,5.42,280000,2018-09,0.0573088,3 ROOM
81,C'WEALTH CL,13 TO 15,60,Standard,1967,4.58,282500,2018-09,0.0573088,3 ROOM
21,GHIM MOH RD,07 TO 09,65,Improved,1977,5.58,285000,2018-09,0.0573088,3 ROOM
154,MEI LING ST,13 TO 15,67,Improved,1970,5,290000,2018-09,0.0573088,3 ROOM
166,STIRLING RD,10 TO 12,70,Improved,1970,5,295000,2018-09,0.0573088,3 ROOM
86,C'WEALTH CL,07 TO 09,66,Standard,1967,4.58,298000,2018-09,0.0573088,3 ROOM
19,GHIM MOH RD,04 TO 06,65,Improved,1977,5.58,300000,2018-09,0.0573088,3 ROOM
169,STIRLING RD,13 TO 15,60,Improved,1970,5,300000,2018-09,0.0573088,3 ROOM
21,GHIM MOH RD,07 TO 09,65,Improved,1977,5.58,303000,2018-09,0.0573088,3 ROOM
5,GHIM MOH RD,04 TO 06,65,Improved,1976,5.5,311000,2018-09,0.0573088,3 ROOM
6,HOLLAND CL,07 TO 09,65,Improved,1974,5.33,320000,2018-09,0.0573088,3 ROOM
112,C'WEALTH CRES,07 TO 09,71,Standard,1969,4.75,325000,2018-09,0.0573088,3 ROOM
1,GHIM MOH RD,07 TO 09,65,Improved,1976,5.5,342500,2018-09,0.0573088,3 ROOM
170,STIRLING RD,13 TO 15,70,Improved,1970,5,350000,2018-09,0.0573088,3 ROOM
6,HOLLAND CL,07 TO 09,65,Improved,1974,5.33,352000,2018-09,0.0573088,3 ROOM
9,HOLLAND AVE,10 TO 12,65,Improved,1974,5.33,358000,2018-09,0.0573088,3 ROOM
20,DOVER CRES,13 TO 15,65,Improved,1978,5.67,385000,2018-09,0.0573088,3 ROOM
161,MEI LING ST,19 TO 21,72,Improved,1970,5,385000,2018-09,0.0573088,3 ROOM
6,HOLLAND CL,01 TO 03,65,Improved,1974,5.33,390000,2018-09,0.0573088,3 ROOM
12,HOLLAND AVE,19 TO 21,65,Improved,1975,5.42,408888,2018-09,0.0573088,3 ROOM
11,HOLLAND DR,16 TO 18,65,Improved,1975,5.42,420000,2018-09,0.0573088,3 ROOM
52,C'WEALTH DR,07 TO 09,63,Model A,2015,9.42,505000,2018-09,0.0573088,3 ROOM
90,TANGLIN HALT RD,25 TO 27,60,Model A,2008,8.67,537000,2018-09,0.0573088,3 ROOM
61C,STRATHMORE AVE,01 TO 03,69,Model A,2011,9.08,540000,2018-09,0.0573088,3 ROOM
62B,STRATHMORE AVE,19 TO 21,69,Model A,2011,9.08,560000,2018-09,0.0573088,3 ROOM
26,GHIM MOH LINK,13 TO 15,67,Model A,2013,9.25,561000,2018-09,0.0573088,3 ROOM
52,C'WEALTH DR,19 TO 21,63,Model A,2015,9.42,565000,2018-09,0.0573088,3 ROOM
50,C'WEALTH DR,22 TO 24,63,Model A,2015,9.42,582000,2018-09,0.0573088,3 ROOM
102,C'WEALTH CRES,04 TO 06,55,Standard,1970,5,230000,2018-10,0.0573088,3 ROOM
89,C'WEALTH DR,01 TO 03,60,Standard,1967,4.58,270000,2018-10,0.0573088,3 ROOM
90,C'WEALTH DR,01 TO 03,60,Standard,1967,4.58,270000,2018-10,0.0573088,3 ROOM
6,GHIM MOH RD,01 TO 03,65,Improved,1976,5.5,270000,2018-10,0.0573088,3 ROOM
88,C'WEALTH CL,10 TO 12,58,Standard,1967,4.58,290000,2018-10,0.0573088,3 ROOM
162,MEI LING ST,10 TO 12,66,Improved,1970,5,298000,2018-10,0.0573088,3 ROOM
87,C'WEALTH CL,10 TO 12,66,Standard,1967,4.58,300000,2018-10,0.0573088,3 ROOM
157,MEI LING ST,10 TO 12,69,Improved,1970,5,300000,2018-10,0.0573088,3 ROOM
6,GHIM MOH RD,04 TO 06,65,Improved,1976,5.5,306000,2018-10,0.0573088,3 ROOM
171,STIRLING RD,07 TO 09,70,Improved,1970,5,310000,2018-10,0.0573088,3 ROOM
5,GHIM MOH RD,04 TO 06,65,Improved,1976,5.5,312000,2018-10,0.0573088,3 ROOM
158,MEI LING ST,04 TO 06,77,Improved,1970,5,320000,2018-10,0.0573088,3 ROOM
5,GHIM MOH RD,07 TO 09,65,Improved,1976,5.5,325000,2018-10,0.0573088,3 ROOM
2,GHIM MOH RD,07 TO 09,65,Improved,1976,5.5,327000,2018-10,0.0573088,3 ROOM
96,C'WEALTH CRES,07 TO 09,68,Standard,1970,5,327000,2018-10,0.0573088,3 ROOM
9,HOLLAND AVE,01 TO 03,65,Improved,1974,5.33,328000,2018-10,0.0573088,3 ROOM
83,C'WEALTH CL,07 TO 09,71,Standard,1967,4.58,338000,2018-10,0.0573088,3 ROOM
6,HOLLAND CL,10 TO 12,65,Improved,1974,5.33,352000,2018-10,0.0573088,3 ROOM
21,DOVER CRES,13 TO 15,65,Improved,1976,5.5,358000,2018-10,0.0573088,3 ROOM
2,HOLLAND AVE,01 TO 03,65,Improved,1974,5.33,360000,2018-10,0.0573088,3 ROOM
13,HOLLAND DR,16 TO 18,65,Improved,1975,5.42,365000,2018-10,0.0573088,3 ROOM
160,MEI LING ST,19 TO 21,72,Improved,1970,5,369000,2018-10,0.0573088,3 ROOM
9,HOLLAND AVE,04 TO 06,65,Improved,1974,5.33,378000,2018-10,0.0573088,3 ROOM
2,HOLLAND AVE,16 TO 18,65,Improved,1974,5.33,380000,2018-10,0.0573088,3 ROOM
171,STIRLING RD,04 TO 06,70,Improved,1970,5,393000,2018-10,0.0573088,3 ROOM
2,HOLLAND AVE,13 TO 15,65,Improved,1974,5.33,400000,2018-10,0.0573088,3 ROOM
28B,DOVER CRES,22 TO 24,70,Model A,2012,9.17,470000,2018-10,0.0573088,3 ROOM
28B,DOVER CRES,13 TO 15,70,Model A,2012,9.17,475000,2018-10,0.0573088,3 ROOM
53,C'WEALTH DR,04 TO 06,63,Model A,2015,9.42,503000,2018-10,0.0573088,3 ROOM
